Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
117;   ;2009;;Projeto de Lei;;Noraldino Junior;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
116;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a obrigatoriedade do Município de Juiz de Fora fornecer gratuitamente protetor solar aos servidores públicos que, em horário laboral, mantiverem-se expostos à radiação solar e dá outras providências;;Arquivada
;;;;;;;;;;
115;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre a implantação e elaboração de Programa de Capacitação e Reciclagem dos motoristas, cobradores e fiscais das Empresas de Transporte Coletivo Urbano de Juiz de Fora, no que se refere ao tratamento a ser dispensado a idosos, gestantes e pessoas com deficiência, usuários deste sistema, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
114;   ;2009;;Projeto de Lei;;Mesa Diretora - Biênio 2009/2010;;Dispõe sobre concessão de gratificação legislativa e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
113;   ;2009;;Projeto de Lei;;Carlos Bonifácio;;Institui no calendário do Município a Semana de Prevenção da Diabetes Infantil, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
112;   ;2009;;Projeto de Lei;;Mesa Diretora - Biênio 2009/2010, Bruno Siqueira, Carlos Gasparete, José Laerte;;Dispõe sobre reajuste de vencimentos, gratificações e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
111;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre Concessão de Título de Entidade Benemérita.;;Transformado em Norma Jurídica
;;;;;;;;;;
110;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre a obrigatoriedade da instalação de uma área destinada ao estacionamento de bicicletas em estabelecimentos públicos e de uso coletivo e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
109;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre Utilidade Pública Municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
108;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a disponibilização da prestação de contas do Município no sítio eletrônico da Prefeitura de Juiz de Fora, na rede mundial de computadores, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
107;   ;2009;;Projeto de Lei;;Betão;;Visa à divulgação no sítio eletrônico da Prefeitura da lista de todos os estabelecimentos abertos ao público e suas respectivas licenças de funcionamento.;;Transformado em Norma Jurídica
;;;;;;;;;;
106;   ;2009;;Projeto de Lei;;José Tarcísio;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
105;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a instituição do Serviço Itinerante de Odontologia nas escolas da rede municipal localizadas no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
104;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
103;   ;2009;;Projeto de Lei;;Chico Evangelista;;Considera de Utilidade Pública a Entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
102;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a concessão de Títulos de Cidadão Benemérito.;;Transformado em Norma Jurídica
;;;;;;;;;;
101;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a inserção do valor mínimo de salário a ser pago aos funcionários do Transporte Coletivo Urbano de Juiz de Fora, no edital de licitação deste serviço, bem como dos benefícios necessários e dá outras providências.;;Arquivada
;;;;;;;;;;
100;   ;2009;;Projeto de Lei;;Julio Gasparette;;Delimita Zona de Uso e Ocupação do Solo da área que menciona.;;Arquivada
;;;;;;;;;;
99;   ;2009;;Projeto de Lei;;José Tarcísio;;Institui o Programa de Assistência Médica Clínica e Oftalmológica para os alunos matriculados nos estabelecimentos públicos municipais de ensino fundamental e dá outras providências.;;Arquivada
;;;;;;;;;;
98;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre a proibição da fixação de cartazes que estimulem o consumo de bebidas acoólicas e cigarros e dá outras providências.;;Arquivada
;;;;;;;;;;
97;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre denominação de Próprio Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
96;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dá nova redação ao inciso III do art. 38 da lei n° 6.910, de 31 de maio de 1986, alterado pela lei 8.101, de 25 de junho de 1992.;;Transformado em Norma Jurídica
;;;;;;;;;;
95;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dá nova redação ao inciso V do art. 38 da lei nº 6.910, de 31 de maio de 1986.;;Transformado em Norma Jurídica
;;;;;;;;;;
94;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dá nova redação ao inciso II do art. 36 da lei nº 6.910, de 31 de maio de 1986.;;Transformado em Norma Jurídica
;;;;;;;;;;
93;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Disciplina a distribuição de apostilas explicativas sobre o Acordo Ortográfico da Língua Portuguesa, assinado em Lisboa em 16 de dezembro de 1990 e promulgado no Brasil em 30 de setembro de 2008 e dá outras providências.;;Arquivada
;;;;;;;;;;
92;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a criação de laboratórios de informática com acesso à internet nas escolas da rede pública municipal de Ensino Fundamental e Médio e dá outras providências.;;Arquivada
;;;;;;;;;;
91;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Disciplina a distribuição de cartilhas explicativas sobre os direitos e deveres dos consumidores, constantes da Lei 8.078 de 11 de setembro de 1990, e dá outras providências.;;Arquivada
;;;;;;;;;;
90;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;;;Arquivada
;;;;;;;;;;
89;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a colocação de placas coloridas identificadoras das linhas de ônibus do transporte público coletivo urbano nos pontos de ônibus e dá outras providências.;;Arquivada
;;;;;;;;;;
88;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a distribuição gratuita de anticoncepcionais às mulheres e preservativos nas Unidades Básicas de Saúde do Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
87;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Inclui a Semana da Criança no Calendário Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
85;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre utilidade pública municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
84;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre utilidade pública municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
83;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Altera a redação do caput do art. 1° da Lei n° 11564, de 11 de abril de 2008.;;Transformado em Norma Jurídica
;;;;;;;;;;
82;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Disciplina a distribuição de cartilhas explicativas sobre os efeitos do uso de esteróides anabolizantes sobre o corpo humano e dá outras providências.;;Arquivada
;;;;;;;;;;
81;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Determina a afixação de tabela de preço e bandeirada no painel dos veículos táxis e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
80;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos, Noraldino Júnior, Dr Luiz Carlos dos Santos;;Dispõe sobre os atos que deverão anteceder a privatização do Departamento Municipal de Limpeza Urbana- DEMLURB.;;Arquivada
;;;;;;;;;;
79;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre concessão de Título de Cidadão Benemérito.;;Transformado em Norma Jurídica
;;;;;;;;;;
78;   ;2009;;Projeto de Lei;;José Emanuel;;Dispõe sobre parada de 10 minutos (gratuitos) nos estacionamentos rotativos pagos nas vias públicas do Município.;;Transformado em Norma Jurídica
;;;;;;;;;;
77;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre os atos que deverão anteceder a instalação de aterros sanitários e lixões no Município de Juiz de Fora;;Transformado em Norma Jurídica
;;;;;;;;;;
76;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
75;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Estabelece a obrigatoriedade da divulgação na rede mundial de computadores (Internet) das despesas com combustíveis utilizados em veículos da Administração Pública Direta e Indireta.;;Transformado em Norma Jurídica
;;;;;;;;;;
74;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre concessão de Título de Entidade Benemérita.;;Transformado em Norma Jurídica
;;;;;;;;;;
73;   ;2009;;Projeto de Lei;;Isauro Calais;;"Dispõe sobre Copncessão de Título de Cidadania Benemérita. ""Aloizio Penido Bertho"".";;Transformado em Norma Jurídica
;;;;;;;;;;
72;   ;2009;;Projeto de Lei;;Fiorilo;;Dispõe sobre a afixação de horários na parte frontal dos coletivos urbanos do Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
71;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre constribuição partidária.;;Arquivada
;;;;;;;;;;
70;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre concessão de Titulo Honorário.;;Transformado em Norma Jurídica
;;;;;;;;;;
69;   ;2009;;Projeto de Lei;;Julio Gasparette;;Considera de Utilidade Pública Municipal a Entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
68;   ;2009;;Projeto de Lei;;José Laerte;;Proíbe o fumo nos recintos coletivos no município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
67;   ;2009;;Projeto de Lei;;Betão;;Institui o Dia Municipal do Rock;;Transformado em Norma Jurídica
;;;;;;;;;;
66;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre concessão de Título de Cidadania Honorária. ""Doriel de Oliveira""";;Transformado em Norma Jurídica
;;;;;;;;;;
65;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a utilização de bermuda padrão para motoristas e cobradores de transporte coletivo urbano e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
64;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Disciplina a proibição do uso de celulares e bonés nas dependências das escolas públicas localizadas no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
63;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre a obrigatoriedade da apresentação do cartão de vacina para matrícula anual de crianças e adolescentes na rede municipal pública e privada de ensino no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
62;   ;2009;;Projeto de Lei;;Figueirôa;;Altera dispositivo da Lei n.° 11.695, de 13 de novembro de 2008, que dispõe sobre colocação de lixeira nos veículos destinados ao transporte de passageiros na cidade de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
61;   ;2009;;Projeto de Lei;;José Tarcísio;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
60;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Considera de Utilidade Pública a entidade que menciona.;;Arquivada
;;;;;;;;;;
59;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre concessão de Título de Cidadania Honorária.;;Transformado em Norma Jurídica
;;;;;;;;;;
58;   ;2009;;Projeto de Lei;;Julio Gasparete;;Dispõe sobre a Instituição do Programa Municipal de Incentivo a criação de Loteamentos populares para pessoas de baixa renda, do tamanho mínimo determinado para cada lote, do tratamento tributário e urbanístico das áreas onde serão realizados os loteamentos e dos incentivos fiscais criados para tal finalidade.;;Transformado em Norma Jurídica
;;;;;;;;;;
57;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre a publicação nos sites oficiais do Poder Legislativo e do Poder Executivo do Município de Juiz de Fora das informações que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
56;   ;2009;;Projeto de Lei;;Julio Gasparete;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
55;   ;2009;;Projeto de Lei;;Julio Gasparette;;"Concede Título de Cidadão Benemérito. ""Sérvio Túlio de Carvalho""";;Transformado em Norma Jurídica
;;;;;;;;;;
54;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a utilização das instalações público para cursos pré-vestibulares comunitários.;;Arquivada
;;;;;;;;;;
52;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Institui o Dia Municipal da Família e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
51;   ;2009;;Projeto de Lei;;Betão;;Proíbe a delegação de serviço público relativo a venda de vales-transportes.;;Arquivada
;;;;;;;;;;
50;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre o recolhimento e a instalação de postos de coleta de pilhas e baterias usadas.;;Arquivada
;;;;;;;;;;
49;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre a denominação de logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
48;   ;2009;;Projeto de Lei;;Wanderson Castelar;;Institui a Semana da Consciência Negra e da Cultura Afro-brasileira, incluindo-a no calendária oficial do Município de Juiz de Fora, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
47;   ;2009;;Projeto de Lei;;Chico Evangelista;;Dispõe sobre a coleta, transportes, armazenagem, tratamento e destinação final de resíduos dos serviços de saúde, no município de Juiz de Fora - MG, provenientes de hospitais, clínicas médicas, casas de saúde, ambulatórios, postos de atendimentos médicos, postos de saúde público, laboratórios de análises clínicas e de anatomia patológica, consultórios médicos e odontológicos, centros de emodiálise, bancos de sangue, clínicas veterinárias, drogarias e farmácias, inclusive as de manipulação, centros de pesquisas, desenvolvimento, experimentação e produção de produtos biológicos e de uso humano, e qualquer estabelecimento ou unidade que execute atividades de natureza médico-assistêncial e dá outras providências.;;Arquivada
;;;;;;;;;;
46;   ;2009;;Projeto de Lei;;José Emanuel;;Cria o programa de avaliação do estado nutricional a ser realizado anualmente nas escolas da rede pública municipal e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
45;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a criação e regulamentação de ouvidorias de saúde nas instituições hospitalares no âmbito do Município de Juiz de Fora/MG.;;Arquivada
;;;;;;;;;;
44;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Proíbe o trabalho de funionários de empresa prestadora de serviço tercerizados nos casos que menciona.;;Arquivada
;;;;;;;;;;
43;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre denominação de logradouro público.;;Arquivada
;;;;;;;;;;
42;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a obrigatoriedade das agências bancárias de disponibilizarem assento ao público que atendem, bem como sanitário e bebedouro de água.;;Transformado em Norma Jurídica
;;;;;;;;;;
41;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a divulgação diferenciada relativa aos tributos municipais.;;Transformado em Norma Jurídica
;;;;;;;;;;
40;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a proibição de exibição e ou utilização de animais silvestres ou selvagens, domésticos ou domesticados, nativos ou exóticos, em circos e espetáculos do mesmo gênero, no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
39;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre a necessidade de que os estabelecimentos de ensino de Juiz de Fora, públicos e particulares, possuam em suas instalações, carteiras escolares, destinadas ao uso de estudantes com necessidades especiais.;;Transformado em Norma Jurídica
;;;;;;;;;;
38;   ;2009;;Projeto de Lei;;José Tarcísio;;"Dispõe sobre concessão de Título Honorífico. ""José Antônio de Souza Vieira""";;Transformado em Norma Jurídica
